гэта	30000
што	15000
як	10000
для	7500
было	6000
яны	5000
яго	4285
якая	3750
такое	3333
сабе	3000
вельмі	2727
мае	2500
няма	2307
чым	2142
пасля	2000
праз	1875
хоць	1764
калі	1666
таму	1578
адзін	1500
два	1428
тры	1363
чатыры	1304
пяць	1250
чалавек	1200
жыццё	1153
час	1111
справа	1071
дзень	1034
рука	1000
вока	967
слова	937
месца	909
галава	882
сябар	857
шмат	833
праца	810
горад	789
зямля	769
краіна	750
новы	731
вялікі	714
добра	697
можна	681
толькі	666
нават	652
зараз	638
быць	625
сказаць	612
бачыць	600
ісці	588
ведаць	576
хацець	566
рабіць	555
браць	545
есці	535
супрацоўніцтва	526
інавацыі	517
развіццё	508
грамадства	500
магчымасць	491
адказнасць	483
будучыня	476
дзяржава	468
адукацыя	461
культура	454
мова	447
права	441
закон	434
улада	428
свет	422
любоў	416
праўда	410
сіла	405
воля	400
народ	394
гісторыя	389
надзея	384
радасць	379
думка	375
кніга	370
дапамога	365
пытанне	361
рашэнне	357
шлях	352
мэта	348
поспех	344
вера	340
сонце	337
вада	333
агонь	329
ноч	326
мір	322
