det	30000
ikke	15000
med	10000
for	7500
jeg	6000
han	5000
hun	4285
vi	3750
de	3333
der	3000
om	2727
at	2500
fra	2307
den	2142
her	2000
nu	1875
alt	1764
skal	1666
kan	1578
vil	1500
være	1428
mange	1363
over	1304
ind	1250
ud	1200
en	1153
to	1111
tre	1071
fire	1034
fem	1000
menneske	967
liv	937
tid	909
dag	882
hånd	857
øje	833
ord	810
sted	789
hoved	769
ven	750
arbejde	731
by	714
jord	697
land	681
ny	666
stor	652
godt	638
sige	625
se	612
gå	600
vide	588
ville	576
gøre	566
tage	555
spise	545
samarbejde	535
innovation	526
udvikling	517
samfund	508
mulighed	500
ansvar	491
fremtid	483
regering	476
fællesskab	468
uddannelse	461
kultur	454
sprog	447
ret	441
lov	434
magt	428
verden	422
kærlighed	416
sandhed	410
styrke	405
frihed	400
folk	394
historie	389
håb	384
glæde	379
tanke	375
bog	370
skola	365
hjælp	361
spørgsmål	357
beslutning	352
vej	348
mål	344
succes	340
tro	337
sol	333
vand	329
ild	326
nat	322
fred	319
