qe	30000
nuk	15000
dhe	10000
është	7500
për	6000
mbi	5000
nga	4285
me	3750
si	3333
atë	3000
këtë	2727
jo	2500
po	2307
por	2142
ose	2000
edhe	1875
tani	1764
shumë	1666
mirë	1578
një	1500
dy	1428
tre	1363
katër	1304
pesë	1250
njeri	1200
jetë	1153
kohë	1111
punë	1071
ditë	1034
dorë	1000
sy	967
fjalë	937
vend	909
kokë	882
mik	857
shumë	833
punë	810
qytet	789
tokë	769
vendi	750
re	731
madh	714
mirë	697
keq	681
vjen	666
shkon	652
bën	638
thotë	625
di	612
do	600
jep	588
merr	576
bashkëpunim	566
inovacion	555
zhvillim	545
shoqëri	535
mundësi	526
përgjegjësi	517
e ardhmja	508
qeveri	500
komunitet	491
arsim	483
kulturë	476
gjuhë	468
drejtësi	461
ligj	454
fuqi	447
botë	441
dashuri	434
e vërteta	428
forcë	422
liri	416
komb	410
histori	405
shpresë	400
gëzim	394
mendim	389
libër	384
skola	379
punë	375
ndihmë	370
pyetje	365
vendim	361
rrugë	357
synim	352
sukses	348
besim	344
diell	340
ujë	337
zjarr	333
natë	329
paqe	326
