ово	30000
да	15000
како	10000
за	7500
било	6000
они	5000
његов	4285
каква	3750
такво	3333
себи	3000
веома	2727
има	2500
нема	2307
после	2142
кроз	2000
ако	1875
јер	1764
међутим	1666
један	1578
два	1500
три	1428
четири	1363
пет	1304
човек	1250
живот	1200
време	1153
ствар	1111
дан	1071
рука	1034
око	1000
реч	967
место	937
глава	909
пријатељ	882
много	857
рад	833
град	810
земља	789
држава	769
нови	750
велики	731
добро	714
може	697
само	681
чак	666
сад	652
бити	638
рећи	625
видети	612
ићи	600
знати	588
хтети	576
радити	566
узети	555
јести	545
сарадња	535
иновација	526
развој	517
друштво	508
могућност	500
одговорност	491
будућност	483
влада	476
заједница	468
образовање	461
култура	454
језик	447
право	441
закон	434
власт	428
свет	422
љубав	416
истина	410
снага	405
слобода	400
народ	394
историја	389
нада	384
радост	379
мисао	375
књига	370
школа	365
помоћ	361
питање	357
одлука	352
пут	348
циљ	344
успех	340
вера	337
сунце	333
вода	329
ватра	326
ноћ	322
мир	319
