agus	30000
le	15000
an	10000
na	7500
seo	6000
sin	5000
ach	4285
nuair	3750
mar	3333
mór	3000
beag	2727
amháin	2500
do	2307
trí	2142
ceathair	2000
cúig	1875
duine	1764
saol	1666
rud	1578
lámh	1500
súil	1428
focal	1363
áit	1304
ceann	1250
cara	1200
obair	1153
cathair	1111
talamh	1071
tír	1034
nua	1000
mór	967
bheith	937
rá	909
fheiceáil	882
dul	857
fhios	833
mian	810
déanamh	789
thógáil	769
ithe	750
comhoibriú	731
nualaíocht	714
forbairt	697
sochaí	681
deis	666
freagracht	652
todhchaí	638
rialtas	625
pobal	612
oideachas	600
cultúr	588
teanga	576
ceart	566
dlí	555
cumhacht	545
domhan	535
grá	526
fírinne	517
neart	508
saoirse	500
náisiún	491
stair	483
dóchas	476
áthas	468
smaoineamh	461
leabhar	454
skola	447
cuidiú	441
ceist	434
cinneadh	428
bealach	422
cuspóir	416
rath	410
creideamh	405
grian	400
uisce	394
tine	389
oíche	384
síocháin	379
