это	30000
что	15000
как	10000
для	7500
было	6000
они	5000
его	4285
какая	3750
такое	3333
себе	3000
очень	2727
имеет	2500
нету	2307
чем	2142
после	2000
через	1875
хотя	1764
если	1666
потому	1578
однако	1500
один	1428
два	1363
три	1304
четыре	1250
пять	1200
человек	1153
жизнь	1111
время	1071
дело	1034
день	1000
рука	967
глаз	937
слово	909
место	882
голова	857
друг	833
много	810
работа	789
город	769
земля	750
страна	731
новый	714
большой	697
хорошо	681
можно	666
только	652
даже	638
сейчас	625
быть	612
сказать	600
видеть	588
идти	576
знать	566
хотеть	555
делать	545
брать	535
есть	526
сотрудничество	517
инновации	508
развитие	500
общество	491
возможность	483
ответственность	476
будущее	468
государство	461
сообщество	454
образование	447
культура	441
язык	434
право	428
закон	422
власть	416
мир	410
любовь	405
правда	400
сила	394
свобода	389
народ	384
история	379
надежда	375
радость	370
мысль	365
книга	361
школа	357
помощь	352
вопрос	348
решение	344
путь	340
цель	337
успех	333
вера	329
солнце	326
вода	322
огонь	319
ночь	315
мир	312
